% File Generated: 02-Feb-2012 01:11:10
% Dataset Collection: World Monthly Surface Station Climatology
% Type: TAVG - Monthly
% Version: LATEST
% Dataset Hash: 67f81e232bae4826df3d06d1b8a40739
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	data_characterization.txt
% 
% For general information about this data product, please refer to the data set 
% readme file: README.txt
% 
% The current file contains summary data about the information available in each 
% station's temperature time series.  The main temperature data, other secondary 
% data, and station metadata can be found in other files in the same directory 
% and should be distributed together.
% 
% The columns contained in this file are as follows:
% 
% {'Station ID', 'Series Number', 'Number of Data Points', ...
%     'Earliest Date', 'Most Recent Date', 'Unique Times', 'Missing Values', ...
%     'TOB Values', 'Contrib Values', 'Max Value', 'Min Value', 'Mean', 'Median', 
% ...
%     'First Quartile', 'Last Quartile', 'Standard Deviation', 'Bad Flags'
% 
% 	Station ID: A unique integer identifying each station.  Metadata for the site 
% is contained in the associated files labeled "site_summary" or "site_detail".
% 
% 	Series Number: An integer identifying each time series at the specified site.  
% In many cases there is only one time series for each site, and it is labeled 
% "1".  However, sometimes there are multiple instruments or multiple techniques 
% used to report temperature at a given location.  
% 
% 	Number of Data Points: The number of data points reported.  Note that some 
% data products allow for the possibility that multiple values (e.g. an original 
% value and a corrected one) were reported for the same day so the number of data 
% points may be greater than the number of unique time points.  See "data.txt" 
% for additional information on multiply-valued series, if relevant.
% 
% 	Earliest Date: The earliest date for which data is reported.
% 
% 	Most Recent Date: The most recent date for which data is reported.
% 
% 	Unique Times: The number of unique dates reporting data.
% 
% 	Missing Values: The number of reporting oportunities between the earliest and 
% most recent date for which there is no data reported.
% 
% 	TOB Values Known: The number of data values where a time of observation is 
% also reported.  Time of observation defines the local climatological day.  
% Rather than reporting midnight-to-midnight values, it is not uncommon for low 
% tech stations to be recorded every morning.  In which case the local 
% climatological day may run from 6AM-to-6AM.  Local time of observation may 
% change a number of times during the history of a station.  TOB values are most 
% often reported for US stations and are only rarely available in other parts of 
% the world.
% 
% 	Underlying Values Known: The number of data values for which the underlying 
% number of observations that contributed to the current value were reported.  
% Monthly or daily averages often derive from underyling data recorded daily, 
% hourly, or at some other frequency.  When possible, we report the number of 
% underlying values that were combined into the current data point.
% 
% 	Max Value: The highest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Min Value: The lowest temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	Mean: The mean temperature reported in this record.  Temperature in Celsius. 
% 
% 	Median: The median temperature reported in this record.  Temperature in 
% Celsius. 
% 
% 	First Quartile: The temperature at which 1/4 of the reported data is below 
% this value.  Temperature in Celsius. 
% 
% 	Last Quartile: The temperature at which 1/4 of the reported data is above this 
% value.  Temperature in Celsius. 
% 
% 	Standard Deviation: The standard deviation of the temperature data in degrees 
% Celsius.
% 
% 	Bad Flags: The number of data values in the current data set that quality 
% control processes suggested are bad.
% 
% 
% ------------------------------------
% Station ID, Series Number, Number of Data Points, Earliest Date, Most Recent Date, Unique Times, Missing Values, TOB Values Known, Underyling Values Known, Max Value, Min Value, Mean, Median, First Quartile, Last Quartile, Standard Deviation, Bad Flags
% 
60455	1	149	1951.208	1964.042	149	6	0	0	 33.500	 10.700	 22.355	 23.000	 15.600	 28.400	  6.684	0	
60456	1	120	1951.042	1960.958	120	0	0	0	 26.200	 17.200	 22.314	 22.750	 19.800	 24.700	  2.545	0	
60457	1	192	1951.042	2004.958	192	456	0	0	 25.800	  8.900	 18.692	 20.300	 14.400	 22.500	  4.570	0	
60458	1	982	1910.042	2002.708	982	131	0	0	 28.500	  0.000	 22.411	 22.600	 20.000	 24.800	  2.887	0	
60459	1	12	2000.208	2001.292	12	2	0	0	 34.000	 13.800	 24.800	 24.250	 16.200	 29.800	  6.907	0	
60460	1	15	1978.958	1992.708	15	151	0	0	 28.500	 15.700	 21.893	 21.500	 19.100	 23.800	  3.944	0	
60461	1	637	1951.042	2004.958	637	11	0	0	 24.800	  7.900	 17.939	 19.300	 14.400	 21.300	  4.117	0	
60462	1	198	1973.625	2004.958	198	179	0	0	 30.600	 12.500	 20.899	 21.100	 17.600	 24.200	  3.868	0	
60463	1	9	1994.375	2004.208	9	110	0	0	 26.500	 16.300	 20.500	 20.200	 16.500	 22.000	  3.453	0	
60464	1	139	1965.458	1981.292	139	52	0	0	 32.000	 12.200	 21.363	 21.800	 17.800	 24.900	  4.166	0	
60465	1	1150	1893.208	2004.708	1150	189	0	0	 31.600	 11.500	 23.133	 23.200	 19.800	 26.500	  3.971	0	
60466	1	507	1941.042	2004.792	507	259	0	0	 28.000	 14.700	 23.112	 23.200	 20.900	 25.100	  2.374	0	
60467	1	637	1951.042	2004.958	637	11	0	0	 31.200	 10.900	 22.023	 22.100	 18.600	 25.400	  3.942	0	
60468	1	538	1951.042	2004.458	538	104	0	0	 30.200	 10.600	 22.648	 23.350	 19.100	 26.500	  4.289	0	
60469	1	51	1978.958	2004.708	51	259	0	0	 28.400	 13.000	 22.096	 22.100	 18.900	 25.100	  3.711	0	
60470	1	924	1895.042	1988.208	924	195	0	0	 28.700	 12.700	 21.382	 21.350	 19.100	 23.900	  2.853	0	
60471	1	17	1991.875	1994.708	17	18	0	0	 27.200	 17.200	 23.212	 23.900	 19.800	 27.000	  3.364	0	
60472	1	98	1978.958	2004.625	98	211	0	0	 26.800	 13.100	 21.042	 20.800	 18.200	 24.900	  3.480	0	
60473	1	865	1932.208	2004.958	865	9	0	0	 24.600	  9.300	 17.514	 18.500	 14.000	 20.600	  3.750	0	
60474	1	707	1931.042	1993.208	707	40	0	0	 27.800	 18.300	 23.650	 24.000	 21.400	 25.800	  2.453	0	
60475	1	1390	1887.042	2004.958	1390	26	0	0	 25.400	 11.800	 18.538	 18.600	 16.500	 20.700	  2.646	0	
60476	1	464	1966.042	2004.958	464	4	0	0	 27.200	 19.100	 23.197	 23.100	 21.400	 25.100	  1.999	0	
60477	1	59	1971.125	1988.542	59	151	0	0	 29.900	 14.700	 22.908	 23.000	 19.800	 25.900	  3.802	0	
60478	1	20	1998.292	2004.708	20	58	0	0	 29.600	 17.400	 21.880	 22.200	 18.200	 23.700	  3.712	0	
60479	1	568	1951.042	2004.958	568	80	0	0	 29.100	 18.700	 24.315	 24.550	 22.000	 26.800	  2.674	0	
60480	1	56	2000.292	2004.958	56	1	0	0	 33.000	 12.000	 22.798	 23.200	 16.100	 28.400	  6.556	0	
60481	1	376	1951.042	2004.958	376	272	0	0	 28.500	 13.400	 22.192	 23.100	 18.700	 25.700	  3.880	0	
60482	1	191	1984.625	2004.792	191	52	0	0	 27.800	  2.600	 21.062	 21.700	 17.500	 24.800	  4.507	0	
60483	1	541	1959.042	2004.958	541	11	0	0	 27.800	 19.700	 23.460	 23.500	 21.900	 25.000	  1.774	0	
60484	1	21	1977.292	1987.875	21	107	0	0	 27.700	 18.000	 22.990	 22.800	 19.800	 25.200	  3.214	0	
60485	1	524	1917.042	1960.958	524	4	0	0	 28.100	 10.700	 20.473	 21.900	 16.100	 24.500	  4.666	0	
60486	1	83	1996.375	2004.958	83	21	0	0	 27.200	 12.100	 21.258	 22.700	 17.800	 25.000	  4.378	0	
60487	1	56	1977.292	2004.708	56	274	0	0	 29.000	 12.900	 22.762	 22.900	 20.000	 26.300	  4.060	0	
60488	1	672	1921.042	1992.792	672	190	0	0	 26.300	 10.700	 19.167	 20.100	 15.700	 22.400	  3.840	0	
60489	1	375	1961.125	2004.958	375	152	0	0	 26.700	 11.800	 20.868	 21.500	 18.200	 23.400	  3.040	0	
60490	1	241	1966.125	2004.875	241	225	0	0	 25.800	  8.300	 18.118	 19.200	 14.000	 21.900	  4.409	0	
60491	1	524	1951.042	1998.792	524	50	0	0	 29.100	 20.000	 24.568	 24.600	 22.500	 26.700	  2.279	0	
60492	1	90	1975.125	1982.625	90	1	0	0	 28.700	 16.400	 21.777	 22.100	 19.500	 23.800	  2.702	0	
60493	1	757	1941.042	2004.958	757	11	0	0	 28.300	 18.700	 23.032	 23.100	 20.900	 25.100	  2.347	0	
60494	1	1020	1911.042	2004.958	1020	108	0	0	 19.600	  1.300	  9.385	 10.600	  6.400	 12.200	  3.423	0	
60495	1	106	1961.292	1970.958	106	11	0	0	 31.600	 14.400	 25.331	 25.800	 22.700	 28.600	  3.791	0	
60496	1	154	1951.042	1964.292	154	6	0	0	 34.900	 14.400	 25.258	 26.600	 19.500	 30.900	  6.043	0	
60497	1	166	1979.458	1997.625	166	53	0	0	 28.100	 21.700	 24.907	 24.800	 23.500	 26.500	  1.692	0	
60498	1	464	1941.125	1998.542	464	226	0	0	 24.600	 13.800	 19.409	 19.400	 17.200	 21.500	  2.452	0	
60499	1	344	1975.458	2004.958	344	11	0	0	 32.600	 15.900	 24.422	 24.950	 20.200	 28.400	  4.503	0	
60500	1	433	1938.042	1975.042	433	12	0	0	 31.800	 16.500	 24.824	 25.500	 20.600	 28.800	  4.286	0	
60501	1	19	1969.542	1982.292	19	135	0	0	 22.600	 14.100	 18.616	 18.900	 15.300	 20.900	  2.846	0	
60502	1	216	1951.042	1970.958	216	24	0	0	 27.500	 19.300	 23.376	 23.400	 21.200	 25.600	  2.316	0	
60503	1	76	1980.792	2004.958	76	215	0	0	 31.100	 14.800	 24.013	 24.750	 20.800	 27.000	  3.838	0	
60504	1	269	1955.792	1997.125	269	228	0	0	 27.000	 19.100	 23.295	 23.700	 21.100	 25.300	  2.246	0	
60505	1	240	1951.042	1970.958	240	0	0	0	 27.600	 19.400	 23.599	 23.500	 22.100	 25.200	  1.840	0	
60506	1	547	1951.042	2004.958	547	101	0	0	 27.400	 19.300	 23.573	 23.500	 21.700	 25.500	  2.054	0	
60507	1	415	1961.042	2004.875	415	112	0	0	 30.200	 13.800	 23.967	 24.800	 21.500	 26.200	  2.875	0	
60508	1	581	1943.042	2004.958	581	163	0	0	 28.800	 20.200	 24.513	 24.500	 23.100	 26.100	  1.762	0	
60509	1	346	1975.458	2004.958	346	9	0	0	 32.800	 14.200	 24.490	 25.600	 19.700	 28.700	  4.952	0	
60510	1	109	1969.625	1985.958	109	88	0	0	 26.500	 17.100	 22.884	 23.400	 21.800	 24.400	  2.022	0	
60511	1	274	1967.042	2000.292	274	126	0	0	 29.600	 21.400	 25.315	 25.300	 23.600	 26.900	  1.913	0	
60512	1	146	1967.292	2004.958	146	307	0	0	 24.400	  9.900	 17.890	 17.900	 15.700	 20.100	  2.784	0	
60513	1	8	1998.458	2001.292	8	27	0	0	 27.900	 21.600	 25.337	 26.550	 21.800	 27.700	  2.779	0	
60514	1	253	1968.792	2001.208	253	137	0	0	 26.900	 16.700	 22.991	 23.800	 21.400	 24.700	  2.184	0	
60515	1	482	1900.042	1986.958	482	562	0	0	 26.700	 13.200	 17.865	 17.650	 16.200	 19.600	  2.107	0	
60516	1	305	1941.042	2004.625	305	459	0	0	 76.000	 16.900	 25.923	 26.300	 23.600	 28.200	  4.186	0	
60517	1	1256	1897.125	2004.625	1256	35	0	0	 26.200	 11.400	 19.045	 20.100	 16.200	 21.600	  3.223	0	
60518	1	651	1932.708	1986.875	651	0	0	0	 23.200	 12.600	 18.484	 19.200	 16.400	 20.600	  2.534	0	
60519	1	295	1954.042	2004.708	295	314	0	0	 27.100	 18.300	 23.377	 23.200	 21.800	 25.000	  1.912	0	
60520	1	612	1910.042	1960.958	612	0	0	0	 27.300	 18.400	 23.099	 23.100	 20.900	 25.300	  2.321	0	
60521	1	360	1901.042	1930.958	360	0	0	0	 26.900	 15.000	 22.564	 23.300	 21.000	 24.200	  2.204	0	
60522	1	479	1921.875	1989.875	479	338	0	0	 29.600	 12.700	 22.202	 23.300	 18.700	 25.300	  4.033	0	
60523	1	443	1966.125	2004.958	443	24	0	0	 28.600	 22.700	 25.624	 25.700	 24.400	 26.900	  1.419	0	
60524	1	948	1913.042	2004.458	948	150	0	0	 87.200	 18.700	 24.496	 25.100	 22.100	 26.800	  3.338	0	
60525	1	408	1969.958	2004.958	408	13	0	0	 37.100	 16.200	 25.738	 26.800	 21.500	 29.900	  4.756	0	
60526	1	80	1979.458	2004.958	80	227	0	0	 19.200	  3.500	  8.362	  8.650	  6.600	  9.900	  2.512	0	
60527	1	341	1971.208	2004.958	341	65	0	0	 26.200	 13.300	 20.936	 21.100	 19.400	 22.300	  2.021	0	
60528	1	194	1968.458	2004.875	194	244	0	0	 26.800	 10.800	 20.024	 20.900	 16.700	 23.400	  4.020	0	
60529	1	70	1991.375	2004.708	70	91	0	0	 29.200	 17.000	 24.376	 24.500	 22.000	 27.000	  2.917	0	
60530	1	2	2000.042	2004.708	2	55	0	0	 26.400	 21.400	 23.900	 23.900	 21.400	 26.400	  3.536	0	
60531	1	721	1931.042	2004.708	721	164	0	0	 30.100	 17.300	 25.108	 25.900	 23.300	 27.000	  2.484	0	
60532	1	1292	1889.042	2004.875	1292	99	0	0	 30.700	 12.300	 18.533	 19.300	 16.000	 20.700	  2.601	0	
60532	2	24	1969.042	1970.958	24	0	0	0	 22.300	 14.400	 18.858	 19.800	 15.600	 21.000	  2.668	0	
60533	1	239	1951.042	1970.958	239	1	0	0	 27.800	 21.800	 25.028	 25.100	 24.000	 26.100	  1.337	0	
60534	1	130	1951.042	2004.958	130	518	0	0	 30.900	 18.100	 25.323	 26.300	 21.900	 28.200	  3.525	0	
60535	1	139	1951.042	1963.292	139	9	0	0	 29.800	 15.700	 24.008	 24.900	 20.800	 27.000	  3.550	0	
60536	1	341	1969.208	1997.875	341	4	0	0	 28.600	 23.500	 26.264	 26.300	 25.400	 27.200	  1.117	0	
60537	1	375	1951.042	2003.792	375	259	0	0	 36.500	 21.200	 25.768	 26.200	 24.300	 27.200	  1.889	0	
60538	1	553	1951.042	2004.792	553	93	0	0	 27.700	 19.500	 23.602	 23.800	 21.500	 25.600	  2.172	0	
60539	1	376	1971.708	2004.958	376	24	0	0	 28.400	  2.300	 24.391	 24.500	 23.200	 25.900	  1.979	0	
60540	1	520	1949.792	2004.958	520	143	0	0	 24.700	 11.000	 17.807	 17.550	 14.900	 20.700	  3.176	0	
60541	1	784	1926.042	2004.542	784	159	0	0	 29.100	 19.400	 24.781	 25.550	 22.500	 27.000	  2.556	0	
60542	1	1239	1898.042	2004.625	1239	41	0	0	 24.200	 11.500	 18.306	 19.300	 15.700	 20.600	  2.972	0	
60543	1	557	1943.042	2004.958	557	187	0	0	 30.300	 15.700	 24.614	 25.300	 22.800	 26.500	  2.617	0	
60544	1	991	1918.042	2004.958	991	53	0	0	 32.200	 10.200	 22.278	 23.200	 19.400	 24.800	  3.598	0	
60545	1	2	1985.125	1985.292	2	1	0	0	 19.400	 17.100	 18.250	 18.250	 17.100	 19.400	  1.626	0	
60546	1	419	1948.042	1984.875	419	24	0	0	 27.900	 21.200	 24.701	 24.800	 23.400	 26.000	  1.578	0	
60547	1	717	1942.208	2004.958	717	37	0	0	 29.100	 20.900	 25.249	 25.400	 24.000	 26.500	  1.463	0	
60548	1	107	1991.625	2004.958	107	54	0	0	 32.800	 20.000	 23.853	 24.000	 22.700	 24.800	  1.826	0	
60549	1	465	1961.042	2004.958	465	63	0	0	 29.500	 12.400	 24.405	 24.700	 22.900	 25.900	  1.912	0	
60550	1	51	2000.292	2004.958	51	6	0	0	 31.400	 19.400	 26.627	 28.000	 23.700	 29.100	  3.321	0	
60551	1	838	1935.042	2004.958	838	2	0	0	 28.600	 23.000	 26.009	 26.000	 25.200	 26.900	  1.112	0	
60552	1	102	1952.042	1960.958	102	6	0	0	  5.100	 -4.000	  1.602	  1.650	  0.300	  3.500	  2.144	0	
60553	1	583	1941.042	2004.958	583	185	0	0	 27.800	 11.500	 17.970	 18.300	 16.100	 19.700	  2.441	0	
60554	1	231	1941.042	1960.792	231	7	0	0	 28.600	 15.000	 22.772	 23.900	 19.900	 25.200	  3.388	0	
60555	1	241	1973.958	1998.792	241	58	0	0	 29.400	 23.600	 26.696	 27.000	 25.300	 27.900	  1.454	0	
60556	1	187	1955.458	1970.958	187	0	0	0	 27.300	 22.600	 25.272	 25.300	 24.300	 26.200	  1.181	0	
60557	1	293	1955.042	1981.125	293	21	0	0	 29.200	 24.700	 26.857	 26.800	 26.000	 27.600	  0.961	0	
60558	1	288	1975.292	2004.958	288	69	0	0	 29.000	 17.900	 22.935	 23.100	 21.700	 24.200	  1.843	0	
60559	1	239	1951.042	1970.958	239	1	0	0	 27.900	 23.400	 25.741	 25.800	 24.900	 26.700	  1.101	0	
60560	1	566	1951.042	2002.958	566	58	0	0	 28.900	 24.400	 26.434	 26.400	 25.700	 27.100	  0.886	0	
60561	1	3	1970.458	1971.125	3	6	0	0	 13.700	 11.300	 12.100	 11.300	 11.300	 11.300	  1.386	0	
60562	1	2	2000.042	2004.708	2	55	0	0	 27.300	 24.200	 25.750	 25.750	 24.200	 27.300	  2.192	0	
60563	1	857	1900.042	2004.958	857	403	0	0	 18.900	 11.300	 14.949	 14.800	 14.100	 15.600	  1.174	0	
60564	1	460	1952.708	2001.458	460	126	0	0	 32.700	 20.200	 26.327	 27.000	 24.000	 28.300	  2.759	0	
60565	1	347	1951.042	2004.958	347	301	0	0	 31.000	 23.400	 25.874	 25.800	 25.100	 26.700	  1.104	0	
60566	1	45	1970.708	1993.625	45	231	0	0	 29.400	 20.000	 25.451	 25.700	 23.400	 27.200	  2.299	0	
60567	1	1223	1892.125	2004.958	1223	132	0	0	 22.200	 12.200	 16.742	 16.700	 14.900	 18.300	  2.122	0	
60568	1	505	1954.625	2004.958	505	100	0	0	 29.600	 16.200	 25.784	 26.000	 24.200	 27.300	  1.742	0	
60569	1	60	1956.042	1960.958	60	0	0	0	  6.400	 -2.500	  2.963	  3.400	  1.300	  4.800	  2.195	0	
60570	1	87	1961.125	1972.042	87	45	0	0	 16.200	  1.000	  8.121	  8.400	  6.600	  9.600	  2.238	0	
60571	1	230	1953.625	1975.792	230	37	0	0	 26.900	  5.700	 20.822	 22.000	 18.400	 23.100	  3.406	0	
60572	1	36	1961.125	1966.875	36	34	0	0	 25.700	 18.500	 23.075	 24.050	 21.400	 24.700	  2.277	0	
60573	1	668	1939.042	2004.958	668	124	0	0	 63.000	 16.800	 22.405	 23.000	 20.300	 24.100	  2.936	0	
60574	1	390	1951.042	2004.958	390	258	0	0	 28.900	 18.400	 26.552	 26.900	 25.500	 27.600	  1.360	0	
60575	1	316	1962.208	2004.958	316	198	0	0	 20.500	  0.700	 10.341	 10.500	  9.100	 11.600	  2.190	0	
60576	1	26	1961.292	1974.042	26	128	0	0	 23.400	 18.800	 21.273	 21.600	 20.200	 22.300	  1.448	0	
60577	1	458	1951.042	2004.875	458	189	0	0	 27.600	 21.500	 24.858	 24.950	 24.000	 25.800	  1.166	0	
60578	1	407	1957.208	1997.125	407	73	0	0	 25.900	 14.300	 18.922	 18.700	 16.400	 21.400	  2.722	0	
60579	1	270	1938.542	1960.958	270	0	0	0	 26.300	 14.700	 20.577	 21.200	 18.400	 22.200	  2.618	0	
60580	1	720	1901.042	1960.958	720	0	0	0	 27.200	 14.700	 21.014	 21.700	 18.800	 22.800	  2.524	0	
60581	1	743	1938.458	2004.958	743	56	0	0	 34.000	 -2.500	 22.133	 22.700	 20.400	 23.900	  2.866	0	
60582	1	431	1941.042	1985.292	431	101	0	0	 28.000	 14.600	 20.421	 20.500	 17.900	 22.800	  2.934	0	
60583	1	242	1971.042	2004.542	242	161	0	0	 28.500	 17.900	 23.250	 24.000	 21.300	 25.000	  2.195	0	
60584	1	12	1970.042	1970.958	12	0	0	0	 26.000	 20.400	 23.300	 24.050	 21.500	 24.700	  1.889	0	
60585	1	50	1982.792	1986.958	50	1	0	0	 28.800	 25.800	 27.204	 27.100	 26.700	 27.800	  0.780	0	
60586	1	132	1991.458	2004.958	132	31	0	0	 25.800	 16.500	 20.595	 21.000	 18.700	 22.100	  2.008	0	
60587	1	60	1951.042	1955.958	60	0	0	0	 28.300	 21.800	 25.375	 26.000	 22.900	 27.300	  2.090	0	
60588	1	168	1956.042	1969.958	168	0	0	0	 27.800	 20.600	 24.815	 25.550	 22.800	 26.600	  2.067	0	
60589	1	332	1951.958	2002.708	332	278	0	0	 28.800	 19.400	 23.994	 24.300	 22.200	 25.700	  1.889	0	
60590	1	407	1941.042	1975.458	407	7	0	0	 22.900	 12.700	 18.453	 18.700	 17.400	 19.700	  1.813	0	
60591	1	237	1966.042	1986.958	237	15	0	0	 28.600	 24.200	 26.783	 26.800	 26.100	 27.600	  0.978	0	
60592	1	478	1951.042	2004.208	478	161	0	0	 29.800	 19.200	 26.407	 26.800	 25.500	 27.600	  1.744	0	
60593	1	261	1953.458	1975.458	261	4	0	0	 24.200	 12.400	 19.572	 20.800	 16.900	 21.800	  3.106	0	
60594	1	260	1957.208	2000.708	260	263	0	0	 28.600	 14.900	 26.337	 26.500	 25.700	 27.100	  1.239	0	
60595	1	633	1952.042	2004.958	633	3	0	0	 29.900	 24.900	 27.247	 27.300	 26.600	 27.900	  0.894	0	
60596	1	52	2000.208	2004.958	52	6	0	0	 31.200	 19.800	 26.387	 27.250	 24.600	 28.700	  3.352	0	
60597	1	474	1961.042	2004.958	474	54	0	0	 27.800	 14.200	 20.297	 20.800	 18.400	 22.100	  2.670	0	
60598	1	49	1955.292	1960.958	49	20	0	0	 26.900	 24.100	 25.988	 26.100	 25.700	 26.400	  0.618	0	
60599	1	406	1966.292	2004.958	406	59	0	0	 30.200	 11.400	 27.205	 27.100	 26.600	 27.800	  1.212	0	
60600	1	1	2002.875	2002.875	1	0	0	0	 27.900	 27.900	 27.900	 27.900	 27.900	 27.900	  0.000	0	
60601	1	138	1980.292	2004.708	138	156	0	0	 29.900	 21.800	 26.793	 27.300	 26.000	 27.800	  1.559	0	
60602	1	53	1955.792	1961.125	53	12	0	0	 29.300	 25.300	 27.470	 27.400	 26.900	 28.200	  0.916	0	
60603	1	157	1991.458	2004.958	157	6	0	0	 27.700	 21.300	 24.163	 24.000	 23.300	 24.900	  1.280	0	
60604	1	433	1931.042	2002.125	433	421	0	0	 25.500	 16.900	 21.218	 21.500	 20.200	 22.300	  1.547	0	
60605	1	487	1940.875	1982.958	487	19	0	0	 26.400	 13.800	 19.792	 20.600	 17.300	 21.900	  2.737	0	
60606	1	85	1954.042	2004.708	85	524	0	0	 28.300	 24.600	 26.091	 26.100	 25.700	 26.600	  0.683	0	
60607	1	331	1933.542	1992.875	331	382	0	0	 28.300	 15.900	 21.994	 22.200	 20.100	 23.500	  2.520	0	
60608	1	149	1980.292	2004.708	149	145	0	0	 29.600	 21.900	 27.003	 27.100	 26.400	 27.900	  1.402	0	
60609	1	215	1964.042	1981.958	215	1	0	0	 29.300	 25.600	 27.039	 27.000	 26.700	 27.400	  0.609	0	
60610	1	199	1961.792	1985.708	199	89	0	0	 26.800	 18.900	 23.165	 23.300	 22.600	 23.900	  1.109	0	
60611	1	354	1973.208	2004.958	354	28	0	0	 31.900	 20.400	 25.735	 25.700	 24.800	 26.700	  1.651	0	
60612	1	450	1954.042	2004.458	450	156	0	0	 22.800	 12.000	 18.296	 19.000	 16.300	 19.900	  2.193	0	
60613	1	582	1950.042	2004.875	582	77	0	0	 28.700	 24.800	 27.006	 27.000	 26.600	 27.500	  0.610	0	
60614	1	290	1964.042	2000.875	290	153	0	0	 22.500	 10.700	 17.479	 17.700	 16.400	 18.700	  1.803	0	
60615	1	330	1933.375	1960.958	330	2	0	0	 25.800	 13.300	 20.333	 21.200	 18.200	 22.200	  2.744	0	
60616	1	524	1947.792	2004.125	524	153	0	0	 28.100	 20.300	 25.607	 26.000	 24.300	 26.900	  1.515	0	
60617	1	1077	1912.208	2004.958	1077	37	0	0	 28.300	 22.000	 25.083	 25.200	 24.100	 26.100	  1.266	0	
60617	2	1	1965.125	1965.125	1	0	0	0	 25.200	 25.200	 25.200	 25.200	 25.200	 25.200	  0.000	0	
60618	1	410	1941.042	1982.542	410	89	0	0	 21.800	 14.800	 18.737	 19.000	 18.200	 19.700	  1.468	0	
60619	1	416	1951.042	2004.958	416	232	0	0	 28.900	 23.200	 26.164	 26.500	 24.900	 27.300	  1.349	0	
60620	1	141	1974.875	2004.958	141	221	0	0	 26.900	 21.800	 24.144	 24.100	 23.500	 24.800	  0.969	0	
60621	1	292	1961.708	2000.875	292	179	0	0	 30.800	 19.800	 25.467	 25.600	 24.400	 26.600	  1.563	0	
60622	1	18	1976.792	1982.792	18	55	0	0	 26.600	 18.600	 23.200	 23.550	 20.200	 25.100	  2.581	0	
60623	1	109	1993.625	2004.958	109	28	0	0	 29.500	 22.800	 26.512	 26.700	 25.300	 27.500	  1.440	0	
60624	1	675	1933.042	2004.958	675	189	0	0	 30.900	 24.900	 27.004	 27.000	 26.500	 27.400	  0.649	0	
60625	1	236	1951.042	1970.625	236	0	0	0	 27.700	 17.800	 23.452	 24.100	 20.800	 25.800	  2.759	0	
60626	1	116	1952.792	1962.625	116	3	0	0	 21.400	 14.000	 18.542	 19.100	 17.600	 19.700	  1.734	0	
60627	1	684	1941.042	2004.958	684	84	0	0	 29.100	 20.900	 25.937	 26.100	 24.900	 26.900	  1.406	0	
60628	1	184	1971.792	2004.958	184	215	0	0	 29.700	 21.900	 25.928	 25.900	 24.800	 26.800	  1.665	0	
60629	1	624	1952.125	2004.958	624	11	0	0	 28.900	 16.100	 26.669	 26.700	 26.200	 27.200	  0.894	0	
60630	1	600	1931.042	1981.625	600	8	0	0	 24.300	 13.100	 18.362	 18.000	 15.900	 20.900	  2.801	0	
60631	1	105	1961.042	1972.042	105	28	0	0	 23.700	 13.700	 18.157	 18.100	 15.300	 20.800	  2.846	0	
60632	1	155	1967.042	1983.125	155	39	0	0	 27.800	 22.700	 25.625	 26.000	 24.500	 26.600	  1.276	0	
60633	1	239	1952.042	1977.625	239	69	0	0	 13.700	  8.100	 11.242	 11.200	 10.400	 12.200	  1.153	0	
60634	1	3	1977.042	1977.208	3	0	0	0	 25.100	 24.100	 24.567	 24.500	 24.100	 24.500	  0.503	0	
60635	1	124	1961.042	1975.458	124	50	0	0	 14.900	  9.300	 11.368	 11.400	 10.700	 11.900	  0.942	0	
60636	1	410	1941.042	1985.292	410	122	0	0	 25.100	 15.200	 20.469	 20.700	 19.900	 21.600	  1.665	0	
60637	1	166	1951.042	1998.625	166	406	0	0	 25.600	 15.600	 20.154	 20.400	 19.100	 21.300	  1.910	0	
60638	1	345	1951.042	1983.125	345	41	0	0	 28.100	 22.200	 25.446	 25.900	 24.000	 26.800	  1.513	0	
60639	1	428	1956.792	1998.792	428	77	0	0	 29.200	 23.500	 26.538	 26.900	 25.400	 27.600	  1.282	0	
60640	1	107	1961.125	1971.125	107	14	0	0	  8.300	  1.800	  6.347	  6.600	  5.700	  7.100	  1.205	0	
60641	1	126	1951.708	1962.625	126	6	0	0	 22.600	 15.400	 20.572	 21.200	 19.800	 21.800	  1.620	0	
60642	1	114	1961.125	1974.875	114	52	0	0	 25.200	 20.100	 22.395	 22.400	 21.900	 22.900	  0.875	0	
60643	1	73	1961.042	1971.125	73	49	0	0	  5.800	  0.300	  3.927	  3.900	  3.400	  4.600	  0.913	0	
60644	1	161	1957.042	1970.958	161	7	0	0	 29.600	 27.000	 28.273	 28.200	 27.900	 28.600	  0.516	0	
60645	1	145	1951.042	1979.625	145	199	0	0	 27.900	 18.700	 24.157	 24.800	 21.800	 26.300	  2.503	0	
60646	1	477	1951.042	2004.542	477	166	0	0	 28.700	 13.200	 21.167	 21.900	 19.100	 23.000	  2.321	0	
60647	1	27	1991.542	1994.542	27	10	0	0	 27.800	 21.200	 26.359	 26.500	 26.000	 26.900	  1.241	0	
60648	1	3	2003.792	2004.375	3	5	0	0	 28.200	 27.100	 27.600	 27.500	 27.100	 27.500	  0.557	0	
